;solar;wind;cons;market;spot
2019-01-14 12:00:00+01:00;6328.00.00;348.875.499;73071.0;47,96245834;41,24
2019-01-14 13:00:00+01:00;5639.00.00;351.488.735;72300.0;44,76678396;38,91
2019-01-14 14:00:00+01:00;4073.00.00;348.961.704;70957.0;45,2042328;41,79
2019-01-14 15:00:00+01:00;2014.00.00;345.705.653;70326.0;46,62124121;49,63
2019-01-14 16:00:00+01:00;297.00.00;341.453.707;71064.0;51,01153395;50,93
2019-01-14 17:00:00+01:00;00.00;338.388.392;74246.0;53,68944154;51,25
2019-01-14 18:00:00+01:00;00.00;333.847.486;73797.0;56,58118146;50,93
2019-01-14 19:00:00+01:00;00.00;327.289.136;72525.0;52,7550766;50,52
2019-01-14 20:00:00+01:00;00.00;319.201.166;68583.0;50,67975247;49,61
2019-01-14 21:00:00+01:00;00.00;308.533.306;65021.0;46,33310622;44,3
2019-01-14 22:00:00+01:00;00.00;295.181.973;62189.0;43,13777654;41,29
2019-01-14 23:00:00+01:00;00.00;290.745.883;57931.0;41,07926516;37,26
2019-01-15 00:00:00+01:00;00.00;287.420.804;54375.0;41,19909893;35,18
2019-01-15 01:00:00+01:00;00.00;28.081.568;52343.0;43,82786982;35,82
2019-01-15 02:00:00+01:00;00.00;282.585.888;51632.0;43,00400072;34,99
2019-01-15 03:00:00+01:00;00.00;284.437.058;51967.0;41,080653;34,56
2019-01-15 04:00:00+01:00;00.00;286.570.436;53152.0;40,48863667;30,8
2019-01-15 05:00:00+01:00;00.00;288.599.162;56172.0;38,66494529;33,41
2019-01-15 06:00:00+01:00;00.00;289.152.226;64284.0;50,77240722;47,4
2019-01-15 07:00:00+01:00;00.00;287.346.195;70756.0;55,48376825;53,73
2019-01-15 08:00:00+01:00;238.00.00;290.206.088;73008.0;57,01278639;57,02
2019-01-15 09:00:00+01:00;1516.00.00;290.256.088;73156.0;54,10411798;58,38
2019-01-15 10:00:00+01:00;2816.00.00;286.805.225;73703.0;53,20497238;56,54
2019-01-15 11:00:00+01:00;3655.00.00;298.468.534;74443.0;49,72656616;55
2019-01-15 12:00:00+01:00;3881.00.00;305.904.965;74208.0;46,96156307;53,92
2019-01-15 13:00:00+01:00;3472.00.00;310.816.051;73752.0;44,64659815;53,31
2019-01-15 14:00:00+01:00;2522.00.00;311.585.704;72428.0;43,22485761;52,63
2019-01-15 15:00:00+01:00;1266.00.00;31.056.484;71773.0;44,29220375;52,12
2019-01-15 16:00:00+01:00;201.00.00;307.821.136;71442.0;47,003097;51
2019-01-15 17:00:00+01:00;00.00;319.689.224;74005.0;50,46987659;53,91
2019-01-15 18:00:00+01:00;00.00;329.790.659;73709.0;45,23910231;46,35
2019-01-15 19:00:00+01:00;00.00;337.037.053;72360.0;41,34590339;42,73
2019-01-15 20:00:00+01:00;00.00;336.717.949;68287.0;37,27404064;40,32
2019-01-15 21:00:00+01:00;00.00;334.094.947;64747.0;37,65965852;39,93
2019-01-15 22:00:00+01:00;00.00;329.059.609;61816.0;38,04556306;39,66
2019-01-15 23:00:00+01:00;00.00;321.029.257;57730.0;32,6890743;32,04
2019-01-16 00:00:00+01:00;00.00;312.159.272;53588.0;30,45619234;29,23
2019-01-16 01:00:00+01:00;00.00;302.624.975;51560.0;26,35265878;29,26
2019-01-16 02:00:00+01:00;00.00;293.972.545;50877.0;27,00926788;32,64
2019-01-16 03:00:00+01:00;00.00;285.393.798;51295.0;30,4140423;32,41
2019-01-16 04:00:00+01:00;00.00;277.038.735;52580.0;31,60865508;33,06
2019-01-16 05:00:00+01:00;00.00;268.373.437;55761.0;32,85789711;33,22
2019-01-16 06:00:00+01:00;00.00;25.901.844;64121.0;49,82827856;46,63
2019-01-16 07:00:00+01:00;00.00;248.710.535;70703.0;57,90807065;53,8
2019-01-16 08:00:00+01:00;299.00.00;24.421.971;73020.0;55,76675038;55,73
2019-01-16 09:00:00+01:00;1984.00.00;238.302.384;73232.0;54,14156821;53,83
2019-01-16 10:00:00+01:00;3738.00.00;231.346.217;73824.0;45,68293954;54,22
2019-01-16 11:00:00+01:00;4879.00.00;234.719.795;74575.0;37,49321609;54,92
2019-01-16 12:00:00+01:00;5199.00.00;238.141.471;74295.0;34,69928852;53,65
2019-01-16 13:00:00+01:00;4665.00.00;242.053.869;73787.0;35,41554552;52,69
2019-01-16 14:00:00+01:00;3402.00.00;241.166.436;72387.0;39,11002354;53,55
2019-01-16 15:00:00+01:00;1727.00.00;240.746.091;71640.0;47,10318371;53,72
2019-01-16 16:00:00+01:00;290.00.00;240.700.571;71276.0;54,94790243;54,83
2019-01-16 17:00:00+01:00;00.00;250.416.913;73916.0;55,84853996;54,01
2019-01-16 18:00:00+01:00;00.00;260.393.649;73751.0;54,63848918;52,67
2019-01-16 19:00:00+01:00;00.00;269.689.966;72437.0;53,21428723;50,92
2019-01-16 20:00:00+01:00;00.00;281.040.367;68381.0;45,47583094;39,81
2019-01-16 21:00:00+01:00;00.00;289.937.381;64830.0;42,87124918;39,29
2019-01-16 22:00:00+01:00;00.00;295.675.949;61890.0;40,58742412;39,91
2019-01-16 23:00:00+01:00;00.00;301.764.619;57777.0;30,49101914;30,77
2019-01-17 00:00:00+01:00;00.00;306.144.142;53890.0;27,09868837;26,35
2019-01-17 01:00:00+01:00;00.00;308.292.869;52001.0;30,37414271;25,23
2019-01-17 02:00:00+01:00;00.00;310.687.927;51223.0;32,27286452;22,77
2019-01-17 03:00:00+01:00;00.00;312.568.981;51453.0;31,67100449;24,02
2019-01-17 04:00:00+01:00;00.00;314.212.846;52663.0;27,48312381;25,63
2019-01-17 05:00:00+01:00;00.00;310.842.674;56028.0;35,0586911;28,06
2019-01-17 06:00:00+01:00;00.00;305.958.976;63385.0;39,94607684;35,38
2019-01-17 07:00:00+01:00;00.00;299.557.808;70010.0;48,99090867;46,04
2019-01-17 08:00:00+01:00;420.00.00;294.852.732;72606.0;55,0995875;49,96
2019-01-17 09:00:00+01:00;2176.00.00;286.966.771;72477.0;55,43552825;50,56
2019-01-17 10:00:00+01:00;3916.00.00;276.130.918;73266.0;50,85597914;46,1
2019-01-17 11:00:00+01:00;5038.00.00;275.182.141;74113.0;46,86849193;46,02
2019-01-17 12:00:00+01:00;5340.00.00;272.095.236;73555.0;41,56216109;43,94
2019-01-17 13:00:00+01:00;4789.00.00;267.652.659;73015.0;43,79480549;46,64
2019-01-17 14:00:00+01:00;3506.00.00;261.849.206;71705.0;46,33077328;55
2019-01-17 15:00:00+01:00;1794.00.00;253.272.872;71090.0;48,60658064;55,9
2019-01-17 16:00:00+01:00;302.00.00;242.808.837;71172.0;51,18296512;57,43
2019-01-17 17:00:00+01:00;00.00;242.285.674;73811.0;50,64413086;58,72
2019-01-17 18:00:00+01:00;00.00;24.045.483;73581.0;45,83313274;55,06
2019-01-17 19:00:00+01:00;00.00;237.859.131;72015.0;44,0635286;53,85
2019-01-17 20:00:00+01:00;00.00;241.482.866;68352.0;41,50242571;49,52
2019-01-17 21:00:00+01:00;00.00;242.319.535;64952.0;40,13651817;42,35
2019-01-17 22:00:00+01:00;00.00;239.595.761;62210.0;40,49654598;42,44
2019-01-17 23:00:00+01:00;00.00;235.631.924;58142.0;38,767913;41,11
2019-01-18 00:00:00+01:00;00.00;208.035.528;55120.0;39,13191134;42,26
2019-01-18 01:00:00+01:00;00.00;191.632.914;53080.0;40,72205886;40,91
2019-01-18 02:00:00+01:00;00.00;18.280.347;52241.0;41,79829266;43,77
2019-01-18 03:00:00+01:00;00.00;174.944.125;52491.0;43,90390659;45,05
2019-01-18 04:00:00+01:00;00.00;168.534.876;54056.0;45,13428515;47,89
2019-01-18 05:00:00+01:00;00.00;154.985.282;57058.0;51,96047432;49,79
2019-01-18 06:00:00+01:00;00.00;142.983.445;64211.0;60,74935042;54,77
2019-01-18 07:00:00+01:00;00.00;13317.19;70736.0;71,14888887;73,08
2019-01-18 08:00:00+01:00;642.00.00;115.813.212;72554.0;74,36192654;76,86
2019-01-18 09:00:00+01:00;3239.00.00;100.532.464;72421.0;76,4333754;74,32
2019-01-18 10:00:00+01:00;5754.00.00;87.611.516;72652.0;74,1886854;70,51
2019-01-18 11:00:00+01:00;7372.00.00;74.840.996;72669.0;72,87757333;69,02
2019-01-18 12:00:00+01:00;7805.00.00;64.314.414;72113.0;71,78008753;68,94
2019-01-18 13:00:00+01:00;7010.00.00;56.639.899;71032.0;69,27041263;65,27
2019-01-18 14:00:00+01:00;5158.00.00;53.834.486;69316.0;66,96369369;67,44
2019-01-18 15:00:00+01:00;2678.00.00;52.505.623;68678.0;67,457896;68,14
2019-01-18 16:00:00+01:00;465.00.00;52.641.038;69422.0;70,53485629;69
2019-01-18 17:00:00+01:00;00.00;55.424.941;72495.0;73,65417111;75,04
2019-01-18 18:00:00+01:00;00.00;60.610.885;72063.0;72,3812551;76,13
2019-01-18 19:00:00+01:00;00.00;67.991.312;70203.0;69,47958717;72,46
2019-01-18 20:00:00+01:00;00.00;6.222.587;65753.0;58,51951372;61,83
2019-01-18 21:00:00+01:00;00.00;57.531.061;62503.0;56,51423888;59,24
2019-01-18 22:00:00+01:00;00.00;54.112.139;60434.0;54,74668579;56,7
2019-01-18 23:00:00+01:00;00.00;50.204.291;57247.0;51,70384029;53,16
2019-01-19 00:00:00+01:00;00.00;49.815.522;54304.0;51,94717892;52,47
2019-01-19 01:00:00+01:00;00.00;48.759.399;52436.0;50,09012141;53,18
2019-01-19 02:00:00+01:00;00.00;46.561.631;50953.0;50,61426126;54,73
2019-01-19 03:00:00+01:00;00.00;45.237.862;50328.0;49,33149545;51,15
2019-01-19 04:00:00+01:00;00.00;44.775.337;50461.0;49,01200729;52,25
2019-01-19 05:00:00+01:00;00.00;45.058.264;50014.0;49,42093302;50,93
2019-01-19 06:00:00+01:00;00.00;46.746.574;50234.0;49,21017481;49,04
2019-01-19 07:00:00+01:00;00.00;49.642.952;53070.0;49,53605689;50,56
2019-01-19 08:00:00+01:00;769.00.00;48.353.047;56730.0;51,2029895;55,71
2019-01-19 09:00:00+01:00;4103.00.00;4.813.301;59424.0;50,65852058;56,62
2019-01-19 10:00:00+01:00;7362.00.00;48.897.254;61014.0;52,50242027;63,13
2019-01-19 11:00:00+01:00;9471.00.00;44.922.177;61974.0;49,98049249;57,33
2019-01-19 12:00:00+01:00;10055.0;41.926.452;61122.0;48,42887516;55,26
2019-01-19 13:00:00+01:00;9053.00.00;39.635.736;59287.0;47,98075034;54,38
2019-01-19 14:00:00+01:00;6685.00.00;38.281.586;57704.0;46,97678429;52,55
2019-01-19 15:00:00+01:00;3506.00.00;37.652.826;57002.0;49,18770898;55,41
2019-01-19 16:00:00+01:00;655.00.00;38.173.727;58502.0;60,21483974;62,93
2019-01-19 17:00:00+01:00;00.00;47.054.035;62936.0;66,89476765;67,15
2019-01-19 18:00:00+01:00;00.00;59.792.563;64000.0;66,25487506;68,91
2019-01-19 19:00:00+01:00;00.00;76.444.645;62039.0;55,4307847;57,37
2019-01-19 20:00:00+01:00;00.00;74.350.072;58797.0;53,02190806;54,61
2019-01-19 21:00:00+01:00;00.00;72.193.859;56273.0;50,24204038;52,32
2019-01-19 22:00:00+01:00;00.00;70.118.958;55412.0;49,51104109;51,53
2019-01-19 23:00:00+01:00;00.00;6.161.416;52503.0;48,77992755;49,8
2019-01-20 00:00:00+01:00;00.00;53.691.948;50192.0;46,92960354;47,74
2019-01-20 01:00:00+01:00;00.00;44.616.411;48198.0;48,68420909;47,01
2019-01-20 02:00:00+01:00;00.00;36.109.679;46720.0;48,8665306;48,8
2019-01-20 03:00:00+01:00;00.00;29.671.083;45975.0;49,97878858;48,9
2019-01-20 04:00:00+01:00;00.00;25.056.686;45567.0;46,94904571;49,63
2019-01-20 05:00:00+01:00;00.00;23.144.834;44569.0;47,59586652;49,53
2019-01-20 06:00:00+01:00;00.00;21.723.578;43511.0;49,21188693;46,69
2019-01-20 07:00:00+01:00;00.00;20.539.415;44985.0;50,56592575;46,76
2019-01-20 08:00:00+01:00;881.00.00;17.380.715;47868.0;53,34349664;50,88
2019-01-20 09:00:00+01:00;4440.00.00;14.890.305;51365.0;53,953134;52,38
2019-01-20 10:00:00+01:00;7858.00.00;13.045.466;53511.0;55,8793003;50,07
2019-01-20 11:00:00+01:00;10067.0;9.589.728;55225.0;58,40045271;49,33
2019-01-20 12:00:00+01:00;10675.0;7.465.872;54765.0;58,19344017;48,98
2019-01-20 13:00:00+01:00;9622.00.00;632.729;53127.0;55,27164232;47,4
2019-01-20 14:00:00+01:00;7133.00.00;7.218.119;51669.0;55,21757057;53,2
2019-01-20 15:00:00+01:00;3783.00.00;8.339.941;51656.0;55,39725252;55,39
2019-01-20 16:00:00+01:00;743.00.00;9.743.826;52698.0;57,94989092;58,02
2019-01-20 17:00:00+01:00;00.00;12.497.614;57772.0;67,62818051;66,68
2019-01-20 18:00:00+01:00;00.00;16.745.386;59529.0;70,64062376;69,43
2019-01-20 19:00:00+01:00;00.00;22.946.372;58615.0;69,15189961;69,75
2019-01-20 20:00:00+01:00;00.00;22.820.394;56835.0;66,02475453;67,83
2019-01-20 21:00:00+01:00;00.00;23.258.126;55628.0;54,3499603;57,37
2019-01-20 22:00:00+01:00;00.00;2.414.086;56050.0;54,94730663;59,56
2019-01-20 23:00:00+01:00;00.00;24.898.617;53819.0;52,34970389;52,07
2019-01-21 00:00:00+01:00;00.00;30.993.998;52969.0;48,05292007;55,54
2019-01-21 01:00:00+01:00;00.00;34.299.403;51144.0;50,56918379;53,02
2019-01-21 02:00:00+01:00;00.00;3.699.017;50082.0;50,40700875;52,1
2019-01-21 03:00:00+01:00;00.00;40.548.489;49898.0;50,01882876;51,31
2019-01-21 04:00:00+01:00;00.00;44.998.269;51066.0;51,0691676;51,14
2019-01-21 05:00:00+01:00;00.00;47.630.403;54307.0;53,54262729;53,23
2019-01-21 06:00:00+01:00;00.00;51.615.333;62607.0;65,42522166;67,16
2019-01-21 07:00:00+01:00;00.00;56.817.771;69549.0;79,02110758;79,62
2019-01-21 08:00:00+01:00;958.00.00;58.922.333;71573.0;88,96321555;88,06
2019-01-21 09:00:00+01:00;4506.00.00;62.077.223;71673.0;90,69969538;86,01
2019-01-21 10:00:00+01:00;7935.00.00;65.899.423;71948.0;85,23186573;80,04
2019-01-21 11:00:00+01:00;10152.0;60.048.504;71613.0;76,39029762;75
2019-01-21 12:00:00+01:00;10769.0;55.311.257;70714.0;72,8559229;70,65
2019-01-21 13:00:00+01:00;9725.00.00;51.618.912;70282.0;72,64721066;71,56
2019-01-21 14:00:00+01:00;7243.00.00;51.088.324;69547.0;71,44331784;72,03
2019-01-21 15:00:00+01:00;3892.00.00;51.285.471;69353.0;73,7104923;76,49
2019-01-21 16:00:00+01:00;805.00.00;52.390.771;69279.0;77,72839575;81,08
2019-01-21 17:00:00+01:00;00.00;54.620.586;72635.0;87,34543932;88,35
2019-01-21 18:00:00+01:00;00.00;58.210.458;73112.0;93,79901583;88,5
2019-01-21 19:00:00+01:00;00.00;63.253.969;71740.0;82,98486803;79,93
2019-01-21 20:00:00+01:00;00.00;60.221.085;68127.0;78,30924229;73,69
2019-01-21 21:00:00+01:00;00.00;58.494.948;65284.0;78,06251609;68,34
2019-01-21 22:00:00+01:00;00.00;58.252.904;62642.0;72,01098835;59,83
2019-01-21 23:00:00+01:00;00.00;60.603.601;59069.0;65,21532313;54,93
2019-01-22 00:00:00+01:00;00.00;69.751.528;57508.0;67,58637705;54,19
2019-01-22 01:00:00+01:00;00.00;73.860.394;55536.0;62,87014388;54,05
2019-01-22 02:00:00+01:00;00.00;7.757.924;54351.0;59,20437697;53,52
2019-01-22 03:00:00+01:00;00.00;81.498.159;54155.0;57,36244066;51,97
2019-01-22 04:00:00+01:00;00.00;85.631.345;54987.0;54,50454025;51,96
2019-01-22 05:00:00+01:00;00.00;91.246.884;57617.0;56,57772908;52,03
2019-01-22 06:00:00+01:00;00.00;9.792.008;64762.0;60,51685999;62,33
2019-01-22 07:00:00+01:00;00.00;105.352.889;71146.0;79,55584632;73,91
2019-01-22 08:00:00+01:00;928.00.00;110.321.866;73100.0;86,55393936;80,23
2019-01-22 09:00:00+01:00;4222.00.00;115.470.359;73216.0;77,94269709;76,6
2019-01-22 10:00:00+01:00;7370.00.00;120.367.112;73500.0;73,34346269;74,19
2019-01-22 11:00:00+01:00;9399.00.00;117.421.841;73385.0;74,82400175;70,06
2019-01-22 12:00:00+01:00;9959.00.00;114.858.732;72453.0;68,22488566;62,07
2019-01-22 13:00:00+01:00;8995.00.00;112.829.183;71856.0;68,29642743;58,45
2019-01-22 14:00:00+01:00;6713.00.00;11841.82;71186.0;67,48423389;59,69
2019-01-22 15:00:00+01:00;3633.00.00;125.679.993;70814.0;74,40415603;65,09
2019-01-22 16:00:00+01:00;778.00.00;135.088.647;70291.0;76,94244544;70,21
2019-01-22 17:00:00+01:00;00.00;145.815.218;73354.0;81,17909072;78,8
2019-01-22 18:00:00+01:00;00.00;158.397.958;73816.0;82,34819388;74,13
2019-01-22 19:00:00+01:00;00.00;172.674.382;72348.0;75,18533333;64,46
2019-01-22 20:00:00+01:00;00.00;16.294.622;68751.0;67,50870707;58,34
2019-01-22 21:00:00+01:00;00.00;152.523.522;65767.0;63,67011989;55,38
2019-01-22 22:00:00+01:00;00.00;142.014.601;63168.0;65,76386109;56,59
2019-01-22 23:00:00+01:00;00.00;128.671.116;59636.0;57,24153216;53,72
2019-01-23 00:00:00+01:00;00.00;128.849.855;57567.0;57,21837276;53,2
2019-01-23 01:00:00+01:00;00.00;119.868.682;55610.0;59,04619381;53,92
2019-01-23 02:00:00+01:00;00.00;114.317.718;54410.0;56,28988883;53,11
2019-01-23 03:00:00+01:00;00.00;109.225.465;54191.0;51,35298519;51,19
2019-01-23 04:00:00+01:00;00.00;104.797.057;55015.0;52,98958093;51,02
2019-01-23 05:00:00+01:00;00.00;105.593.646;57651.0;58,00597693;55,05
2019-01-23 06:00:00+01:00;00.00;107.201.494;64811.0;69,99850207;63,96
2019-01-23 07:00:00+01:00;00.00;109.388.267;71183.0;87,92092977;82,55
2019-01-23 08:00:00+01:00;868.00.00;105.232.787;73179.0;100,8730994;92,15
2019-01-23 09:00:00+01:00;3736.00.00;101.223.181;73371.0;98,27210665;93,65
2019-01-23 10:00:00+01:00;6431.00.00;97.445.286;73725.0;97,5785521;91,93
2019-01-23 11:00:00+01:00;8161.00.00;87.112.575;73649.0;98,48559424;88,07
2019-01-23 12:00:00+01:00;8633.00.00;77.788.211;72782.0;101,283759;84,96
2019-01-23 13:00:00+01:00;7800.00.00;69.505.382;72240.0;103,8291587;83,99
2019-01-23 14:00:00+01:00;5837.00.00;70.869.334;71727.0;104,3806331;85,59
2019-01-23 15:00:00+01:00;3182.00.00;73.338.305;71462.0;102,9648306;86,87
2019-01-23 16:00:00+01:00;700.00.00;77.080.166;70674.0;99,6980398;84,96
2019-01-23 17:00:00+01:00;00.00;89.976.711;73354.0;101,6680378;90,01
2019-01-23 18:00:00+01:00;00.00;105.077.448;73904.0;113,6946668;93,76
2019-01-23 19:00:00+01:00;00.00;122.027.141;72477.0;109,672442;90,54
2019-01-23 20:00:00+01:00;00.00;113.585.133;68926.0;90,59218558;78,49
2019-01-23 21:00:00+01:00;00.00;105.686.118;65977.0;76,51670291;68,93
2019-01-23 22:00:00+01:00;00.00;98.293.544;63426.0;72,96686563;65,1
2019-01-23 23:00:00+01:00;00.00;89.426.123;60001.0;69,82567738;59
2019-01-24 00:00:00+01:00;00.00;6.148.316;57458.0;64,4454307;61,88
2019-01-24 01:00:00+01:00;00.00;57.522.242;55923.0;61,12525666;59,08
2019-01-24 02:00:00+01:00;00.00;53.086.919;54710.0;60,81319845;57,9
2019-01-24 03:00:00+01:00;00.00;4.963.759;54325.0;60,1039865;56,37
2019-01-24 04:00:00+01:00;00.00;47.071.168;55068.0;59,16744986;56,95
2019-01-24 05:00:00+01:00;00.00;44.996.543;58044.0;62,71688766;61,53
2019-01-24 06:00:00+01:00;00.00;43.293.473;65500.0;89,8949077;75,98
2019-01-24 07:00:00+01:00;03.00;41.913.818;71739.0;117,9854292;99,07
2019-01-24 08:00:00+01:00;916.00.00;37.490.185;73544.0;147,0991613;113,07
2019-01-24 09:00:00+01:00;3695.00.00;34.259.066;73656.0;147,3661683;111,23
2019-01-24 10:00:00+01:00;6289.00.00;32.199.622;73767.0;151,681478;108,25
2019-01-24 11:00:00+01:00;7965.00.00;26.008.659;73724.0;147,6608154;103,69
2019-01-24 12:00:00+01:00;8440.00.00;21.350.485;73243.0;136,1264245;98,33
2019-01-24 13:00:00+01:00;7668.00.00;18.040.789;72686.0;128,7741988;92,63
2019-01-24 14:00:00+01:00;5803.00.00;17.426.315;71935.0;119,6869935;89,86
2019-01-24 15:00:00+01:00;3245.00.00;17.249.053;71373.0;113,9095972;90,45
2019-01-24 16:00:00+01:00;788.00.00;17.633.039;71364.0;108,6104982;95,01
2019-01-24 17:00:00+01:00;01.00;21.176.585;74664.0;127,7612034;106,82
2019-01-24 18:00:00+01:00;00.00;26.050.178;75183.0;131,1019243;121,46
2019-01-24 19:00:00+01:00;00.00;32.383.409;74009.0;111,1495842;102,06
2019-01-24 20:00:00+01:00;00.00;25.211.555;70278.0;88,29507118;89,34
2019-01-24 21:00:00+01:00;00.00;19.834.132;66887.0;72,56340517;74,43
2019-01-24 22:00:00+01:00;00.00;15.943.938;64467.0;69,304566;69,92
2019-01-24 23:00:00+01:00;00.00;12.857.521;61073.0;64,23522054;63,79
2019-01-25 00:00:00+01:00;00.00;7.425.453;58218.0;57,83898684;64,63
2019-01-25 01:00:00+01:00;00.00;6.721.231;56263.0;58,62104791;60,64
2019-01-25 02:00:00+01:00;00.00;6.543.549;55367.0;56,36508032;57,8
2019-01-25 03:00:00+01:00;00.00;6.599.479;55111.0;55,02665565;55,44
2019-01-25 04:00:00+01:00;00.00;6.882.343;55599.0;52,4994868;55,28
2019-01-25 05:00:00+01:00;00.00;6.915.169;58554.0;61,8051152;58,98
2019-01-25 06:00:00+01:00;00.00;7.307.576;65686.0;72,77621886;71,1
2019-01-25 07:00:00+01:00;02.00;8.221.427;71985.0;92,01779186;84,48
2019-01-25 08:00:00+01:00;658.00.00;11.037.136;73984.0;96,69437151;97
2019-01-25 09:00:00+01:00;2792.00.00;15.886.566;74373.0;89,28354797;93,64
2019-01-25 10:00:00+01:00;4803.00.00;22.867.573;74764.0;85,82427809;85
2019-01-25 11:00:00+01:00;6106.00.00;32.560.359;74603.0;81,26629127;78
2019-01-25 12:00:00+01:00;6481.00.00;44.088.701;73993.0;74,80491095;71,81
2019-01-25 13:00:00+01:00;5888.00.00;56.566.869;72543.0;72,56905146;69,87
2019-01-25 14:00:00+01:00;4452.00.00;64.957.523;71137.0;70,65791089;68,64
2019-01-25 15:00:00+01:00;2487.00.00;74.133.369;70309.0;68,5556359;65,58
2019-01-25 16:00:00+01:00;620.00.00;84.713.416;70072.0;68,62295595;65,08
2019-01-25 17:00:00+01:00;01.00;102.191.375;72393.0;72,61379093;70,87
2019-01-25 18:00:00+01:00;00.00;121.231.267;72465.0;73,11019322;71,74
2019-01-25 19:00:00+01:00;00.00;140.359.651;70754.0;65,99610398;58,51
2019-01-25 20:00:00+01:00;00.00;159.383.796;66852.0;59,81217027;50,78
2019-01-25 21:00:00+01:00;00.00;178.746.032;63547.0;55,73577371;51,12
2019-01-25 22:00:00+01:00;00.00;197.612.267;61751.0;53,25577899;47,16
2019-01-25 23:00:00+01:00;00.00;212.348.391;58281.0;52,00051246;42,9
2019-01-26 00:00:00+01:00;00.00;220.037.637;55202.0;53,77725796;44,29
2019-01-26 01:00:00+01:00;00.00;233.754.113;52953.0;52,02621265;42,61
2019-01-26 02:00:00+01:00;00.00;231.505.189;51290.0;50,66981442;42,51
2019-01-26 03:00:00+01:00;00.00;228.826.963;50496.0;48,75853722;41,96
2019-01-26 04:00:00+01:00;00.00;225.464.461;50019.0;48,56817545;41,65
2019-01-26 05:00:00+01:00;00.00;216.206.152;49442.0;47,59117258;40,72
2019-01-26 06:00:00+01:00;00.00;20647.16;49677.0;47,84857291;41,53
2019-01-26 07:00:00+01:00;01.00;196.512.255;52382.0;48,84889357;42,36
2019-01-26 08:00:00+01:00;299.00.00;180.926.444;56381.0;52,30382173;51,37
2019-01-26 09:00:00+01:00;1214.00.00;166.893.203;59844.0;53,81463091;56,28
2019-01-26 10:00:00+01:00;2068.00.00;154.858.999;61621.0;53,64269539;58,62
2019-01-26 11:00:00+01:00;2621.00.00;142.791.097;62362.0;53,06805835;59,18
2019-01-26 12:00:00+01:00;2780.00.00;132.430.791;61591.0;50,41791192;56,72
2019-01-26 13:00:00+01:00;2530.00.00;124.436.393;59789.0;46,6028393;57,44
2019-01-26 14:00:00+01:00;1922.00.00;12.027.387;58236.0;44,41769241;53,32
2019-01-26 15:00:00+01:00;1087.00.00;120.001.599;57879.0;42,71672121;52,8
2019-01-26 16:00:00+01:00;288.00.00;122.508.416;58196.0;43,55508626;52,44
2019-01-26 17:00:00+01:00;00.00;131.383.386;61246.0;49,12374423;55,95
2019-01-26 18:00:00+01:00;00.00;142.884.569;62408.0;48,16402559;57,92
2019-01-26 19:00:00+01:00;00.00;15.589.012;60417.0;45,40199971;53,78
2019-01-26 20:00:00+01:00;00.00;166.989.814;56677.0;40,2787129;47,98
2019-01-26 21:00:00+01:00;00.00;178.255.268;54158.0;38,06326916;44,99
2019-01-26 22:00:00+01:00;00.00;189.159.903;53329.0;38,43229419;43,9
2019-01-26 23:00:00+01:00;00.00;200.868.082;50674.0;35,29941811;37,75
2019-01-27 00:00:00+01:00;00.00;244.043.932;48197.0;24,24683683;28,42
2019-01-27 01:00:00+01:00;00.00;253.984.675;46197.0;18,17406864;24,48
